,tensao_nominal,localizacao,nome_fabricante,sigla_subestacao
5461,230.0,linha_de_transmissao,LORENZETTI,RCD
5462,230.0,linha_de_transmissao,LORENZETTI,PIC
5463,69.0,linha_de_transmissao,HARVEY HUBBEL,RIB
5464,69.0,transformador,HARVEY HUBBEL,MTT
5465,69.0,transformador,SIEMENS,JRM
5466,69.0,transformador,SIEMENS,JRM
5467,69.0,transformador,SIEMENS,JRM
5468,69.0,transformador,SIEMENS,JRM
5469,69.0,transformador,SIEMENS,JRM
5470,69.0,transformador,SIEMENS,JRM
5471,69.0,transformador,SIEMENS,JRM
5472,69.0,outros,SIEMENS,JRM
5473,69.0,outros,SIEMENS,JRM
5474,69.0,outros,SIEMENS,JRM
5475,230.0,linha_de_transmissao,SIEMENS,JRM
5476,230.0,linha_de_transmissao,SIEMENS,JRM
5477,230.0,linha_de_transmissao,SIEMENS,JRM
5478,230.0,linha_de_transmissao,SIEMENS,JRM
5479,230.0,linha_de_transmissao,SIEMENS,JRM
5480,230.0,linha_de_transmissao,SIEMENS,JRM
5481,230.0,linha_de_transmissao,SIEMENS,JRM
5482,230.0,transformador,SIEMENS,JRM
5483,230.0,transformador,SIEMENS,JRM
5484,230.0,transformador,SIEMENS,JRM
5485,230.0,transformador,SIEMENS,JRM
5486,230.0,outros,SIEMENS,JRM
5487,230.0,linha_de_transmissao,SIEMENS,JRM
5488,230.0,linha_de_transmissao,SIEMENS,JRM
5489,230.0,linha_de_transmissao,SIEMENS,JRM
5490,230.0,linha_de_transmissao,SIEMENS,JRM
5491,230.0,linha_de_transmissao,SIEMENS,JRM
5492,230.0,linha_de_transmissao,SIEMENS,ZBD
5493,230.0,linha_de_transmissao,SIEMENS,ZBD
5494,69.0,linha_de_transmissao,CAMARGO CORREA EQUIP. S.A,BGI
5495,69.0,linha_de_transmissao,CAMARGO CORREA EQUIP. S.A,BGI
5496,69.0,linha_de_transmissao,CAMARGO CORREA EQUIP. S.A,BGI
5497,69.0,linha_de_transmissao,SIEMENS,JRM
5498,69.0,linha_de_transmissao,SIEMENS,JRM
5499,69.0,linha_de_transmissao,SIEMENS,JRM
5500,69.0,linha_de_transmissao,SIEMENS,JRM
5501,69.0,linha_de_transmissao,SIEMENS,JRM
5502,69.0,linha_de_transmissao,SIEMENS,JRM
5503,69.0,linha_de_transmissao,SIEMENS,JRM
5504,69.0,linha_de_transmissao,SIEMENS,JRM
5505,69.0,linha_de_transmissao,SIEMENS,TAD
5506,69.0,transformador,SIEMENS,PCD
5507,69.0,transformador,SIEMENS,PCD
5508,69.0,linha_de_transmissao,SIEMENS,CPE
5509,69.0,linha_de_transmissao,SIEMENS,CPE
5510,69.0,outros,H.K.PORTER,MLG
5511,500.0,transformador,SEMP TOSHIBA INFORMATICA,MLG
5512,500.0,reator,SEMP TOSHIBA INFORMATICA,CMQ
5513,500.0,outros,SIEMENS,MLG
5514,500.0,transformador,SIEMENS,MLG
5515,500.0,transformador,SIEMENS,MLG
5516,500.0,transformador,SIEMENS,SBT
5517,500.0,outros,SIEMENS,SBT
5518,500.0,transformador,SIEMENS,SBT
5519,500.0,transformador,SIEMENS,SBT
5520,500.0,transformador,SIEMENS,SBT
5521,500.0,transformador,SIEMENS,SBT
5522,500.0,linha_de_transmissao,SIEMENS,SBT
5523,500.0,transformador,SIEMENS,SBT
5524,500.0,outros,SIEMENS,SBT
5525,500.0,reator,SIEMENS,TGD
5526,500.0,transformador,SIEMENS,JDM
5527,500.0,transformador,SIEMENS,JDM
5528,500.0,transformador,SIEMENS,JDM
5529,500.0,reator,SIEMENS,JDM
5530,500.0,linha_de_transmissao,SIEMENS,JDM
5531,500.0,linha_de_transmissao,SIEMENS,JDM
5532,500.0,transformador,SIEMENS,ICA
5533,500.0,transformador,SIEMENS,ICA
5534,500.0,transformador,SIEMENS,ICA
5535,500.0,outros,SIEMENS,ICA
5536,500.0,transformador,SIEMENS,ICA
5537,69.0,transformador,CAMARGO C. BROWN BOVERI,ICO
5538,69.0,transformador,CAMARGO C. BROWN BOVERI,ICO
5539,69.0,transformador,CAMARGO C. BROWN BOVERI,DMG
5540,69.0,transformador,CAMARGO C. BROWN BOVERI,DMG
5541,69.0,transformador,CAMARGO C. BROWN BOVERI,TSA
5542,69.0,transformador,CAMARGO C. BROWN BOVERI,TSA
5543,69.0,transformador,CAMARGO C. BROWN BOVERI,ITH
5544,69.0,transformador,CAMARGO C. BROWN BOVERI,ITH
5545,69.0,transformador,CAMARGO C. BROWN BOVERI,ITH
5546,230.0,linha_de_transmissao,CEME,ICO
5547,230.0,transformador,SIEMENS,MLG
5548,230.0,transformador,SIEMENS,MLG
5549,230.0,transformador,SIEMENS,MLG
5550,230.0,linha_de_transmissao,SIEMENS,QXR
5551,230.0,linha_de_transmissao,SIEMENS,QXR
5552,230.0,linha_de_transmissao,SIEMENS,QXR
5553,230.0,linha_de_transmissao,SIEMENS,QXR
5554,69.0,transformador,WEG MOTORES S.A.,TAD
5555,69.0,transformador,WEG MOTORES S.A.,TAD
5556,69.0,transformador,WEG MOTORES S.A.,GVM
5557,69.0,transformador,WEG MOTORES S.A.,GVM
5558,69.0,transformador,WEG MOTORES S.A.,GVM
5559,69.0,transformador,WEG MOTORES S.A.,TAD
5560,500.0,transformador,SIEMENS,MLG
5561,500.0,transformador,SIEMENS,MLG
5562,500.0,outros,SIEMENS,MLG
5563,500.0,outros,SIEMENS,MLG
5564,500.0,transformador,SIEMENS,SJI
5565,500.0,outros,SIEMENS,SJI
5566,13.8,capacitor,ALSTOM,TAD
5567,13.8,capacitor,ALSTOM,TAD
5568,13.8,reator,ALSTOM,TAD
5569,13.8,reator,ALSTOM,TAD
5570,13.8,reator,ALSTOM,TAD
5571,69.0,linha_de_transmissao,LMB,ITB
5572,69.0,linha_de_transmissao,LMB,ITB
5573,69.0,linha_de_transmissao,LMB,ITB
5574,69.0,outros,LMB,ITB
5575,69.0,linha_de_transmissao,LMB,MTT
5576,69.0,linha_de_transmissao,LMB,MTT
5577,13.8,outros,SPIG S.A,MLG
5578,13.8,outros,SPIG S.A,MLG
5579,13.8,outros,CHESF,MLG
5580,13.8,outros,CHESF,MLG
5581,230.0,transformador,LORENZETTI,TAD
5582,230.0,linha_de_transmissao,LORENZETTI,FZD
5583,69.0,linha_de_transmissao,HITACHI,TAD
5584,69.0,linha_de_transmissao,HITACHI,BES
5585,69.0,linha_de_transmissao,HITACHI,BES
5586,69.0,linha_de_transmissao,H.K.PORTER,CMA
5587,69.0,linha_de_transmissao,H.K.PORTER,BNB
5588,69.0,transformador,H.K.PORTER,PRI
5589,69.0,linha_de_transmissao,H.K.PORTER,ABX
5590,69.0,transformador,H.K.PORTER,BNO
5591,69.0,transformador,H.K.PORTER,BNO
5592,69.0,linha_de_transmissao,H.K.PORTER,MDR
5593,69.0,linha_de_transmissao,H.K.PORTER,MDR
5594,69.0,linha_de_transmissao,H.K.PORTER,MLU
5595,69.0,linha_de_transmissao,H.K.PORTER,ITB
5596,69.0,capacitor,H.K.PORTER,CTG
5597,230.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,CMA
5598,230.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,CMA
5599,230.0,outros,LAELC INDUSTR.COMERC.LTDA,SBT
5600,230.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,SBT
5601,230.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,SBT
5602,230.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,SBT
5603,230.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,SBT
5604,230.0,transformador,LAELC INDUSTR.COMERC.LTDA,SBT
5605,230.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,JDM
5606,230.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,JDM
5607,230.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,JDM
5608,230.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,JDM
5609,230.0,outros,LORENZETTI,TAD
5610,230.0,reator,LORENZETTI,TAD
5611,69.0,outros,SEMP TOSHIBA INFORMATICA,DMG
5612,69.0,transformador,SEMP TOSHIBA INFORMATICA,DMG
5613,69.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,FTZ
5614,69.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,FTZ
5615,69.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,FTZ
5616,69.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,FTZ
5617,69.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,FTZ
5618,69.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,DMG
5619,69.0,transformador,SEMP TOSHIBA INFORMATICA,DMG
5620,69.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,DMG
5621,69.0,transformador,SEMP TOSHIBA INFORMATICA,FTZ
5622,69.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,FTZ
5623,69.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,FTZ
5624,69.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,FTZ
5625,69.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,FTZ
5626,69.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,FTZ
5627,69.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,FTZ
5628,69.0,outros,SEMP TOSHIBA INFORMATICA,ABX
5629,69.0,outros,SEMP TOSHIBA INFORMATICA,ABX
5630,69.0,transformador,SEMP TOSHIBA INFORMATICA,ABX
5631,69.0,transformador,SEMP TOSHIBA INFORMATICA,ABX
5632,69.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,ITH
5633,69.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,CTG
5634,69.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,FTZ
5635,69.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,FTZ
5636,69.0,outros,SEMP TOSHIBA INFORMATICA,DMG
5637,69.0,outros,SEMP TOSHIBA INFORMATICA,DMG
5638,69.0,outros,SEMP TOSHIBA INFORMATICA,DMG
5639,69.0,transformador,SEMP TOSHIBA INFORMATICA,DMG
5640,69.0,transformador,SEMP TOSHIBA INFORMATICA,DMG
5641,69.0,transformador,SEMP TOSHIBA INFORMATICA,DMG
5642,69.0,transformador,SEMP TOSHIBA INFORMATICA,DMG
5643,230.0,transformador,SEMP TOSHIBA INFORMATICA,DMG
5644,69.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,FTZ
5645,69.0,outros,SEMP TOSHIBA INFORMATICA,ITH
5646,69.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,ITH
5647,69.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,ITH
5648,230.0,transformador,COELME,PED
5649,230.0,transformador,COELME,PED
5650,230.0,transformador,COELME,PED
5651,230.0,transformador,COELME,PED
5652,230.0,transformador,COELME,PED
5653,230.0,transformador,COELME,PED
5654,230.0,outros,COELME,PED
5655,230.0,outros,COELME,PED
5656,230.0,transformador,SIEMENS,PCD
5657,230.0,transformador,SIEMENS,PCD
5658,230.0,transformador,SIEMENS,PCD
5659,230.0,linha_de_transmissao,SIEMENS,QXR
5660,230.0,outros,SIEMENS,QXR
5661,230.0,outros,SIEMENS,QXR
5662,230.0,linha_de_transmissao,SIEMENS,QXR
5663,230.0,transformador,SIEMENS,QXR
5664,230.0,transformador,SIEMENS,QXR
5665,230.0,linha_de_transmissao,SIEMENS,MSD
5666,230.0,transformador,SIEMENS,SJI
5667,230.0,transformador,SIEMENS,SJI
5668,230.0,transformador,SIEMENS,SJI
5669,230.0,transformador,SIEMENS,SJI
5670,230.0,transformador,SIEMENS,SJI
5671,69.0,outros,COELME,AQD
5672,69.0,outros,COELME,AQD
5673,69.0,transformador,COELME,AQD
5674,69.0,transformador,COELME,AQD
5675,69.0,transformador,COELME,AQD
5676,69.0,transformador,COELME,AQD
5677,69.0,transformador,COELME,AQD
5678,69.0,transformador,COELME,AQD
5679,69.0,transformador,COELME,AQD
5680,69.0,transformador,COELME,AQD
5681,69.0,transformador,COELME,AQD
5682,69.0,outros,COELME,AQD
5683,230.0,linha_de_transmissao,COELME,AQD
5684,230.0,linha_de_transmissao,COELME,AQD
5685,230.0,linha_de_transmissao,COELME,AQD
5686,230.0,linha_de_transmissao,COELME,PED
5687,230.0,linha_de_transmissao,COELME,PED
5688,230.0,linha_de_transmissao,COELME,PED
5689,230.0,linha_de_transmissao,COELME,PED
5690,230.0,linha_de_transmissao,COELME,TSD
5691,230.0,linha_de_transmissao,COELME,TSD
5692,230.0,linha_de_transmissao,COELME,TST
5693,230.0,linha_de_transmissao,COELME,TST
5694,230.0,linha_de_transmissao,COELME,TST
5695,230.0,linha_de_transmissao,COELME,TST
5696,69.0,linha_de_transmissao,COELME,AQD
5697,69.0,linha_de_transmissao,COELME,AQD
5698,69.0,linha_de_transmissao,COELME,AQD
5699,69.0,linha_de_transmissao,COELME,AQD
5700,69.0,linha_de_transmissao,COELME,AQD
5701,69.0,linha_de_transmissao,COELME,AQD
5702,69.0,linha_de_transmissao,COELME,AQD
5703,69.0,linha_de_transmissao,COELME,AQD
5704,69.0,linha_de_transmissao,COELME,AQD
5705,69.0,linha_de_transmissao,COELME,AQD
5706,69.0,linha_de_transmissao,COELME,AQD
5707,69.0,linha_de_transmissao,COELME,AQD
5708,69.0,linha_de_transmissao,COELME,AQD
5709,69.0,linha_de_transmissao,COELME,AQD
5710,69.0,linha_de_transmissao,COELME,AQD
5711,69.0,linha_de_transmissao,COELME,AQD
5712,69.0,linha_de_transmissao,COELME,AQD
5713,69.0,linha_de_transmissao,COELME,AQD
5714,69.0,linha_de_transmissao,COELME,AQD
5715,69.0,linha_de_transmissao,COELME,AQD
5716,69.0,linha_de_transmissao,COELME,AQD
5717,69.0,linha_de_transmissao,COELME,AQD
5718,69.0,linha_de_transmissao,COELME,AQD
5719,69.0,linha_de_transmissao,COELME,AQD
5720,69.0,linha_de_transmissao,COELME,AQD
5721,69.0,linha_de_transmissao,COELME,AQD
5722,69.0,linha_de_transmissao,COELME,AQD
5723,69.0,linha_de_transmissao,COELME,AQD
5724,230.0,outros,SIEMENS,TAT
5725,230.0,outros,SIEMENS,TAT
5726,230.0,linha_de_transmissao,SIEMENS,TAT
5727,230.0,linha_de_transmissao,SIEMENS,TAT
5728,230.0,transformador,SIEMENS,TAT
5729,230.0,linha_de_transmissao,SIEMENS,TAT
5730,230.0,linha_de_transmissao,SIEMENS,TAT
5731,230.0,transformador,SIEMENS,TAT
5732,230.0,transformador,SIEMENS,CCD
5733,230.0,transformador,SIEMENS,CCD
5734,230.0,transformador,SIEMENS,CCD
5735,230.0,transformador,COELME,CPE
5736,230.0,transformador,COELME,CPE
5737,230.0,transformador,COELME,CPE
5738,69.0,linha_de_transmissao,SPIG S.A,CPE
5739,69.0,linha_de_transmissao,SPIG S.A,CPE
5740,69.0,transformador,SPIG S.A,SBD
5741,69.0,transformador,SPIG S.A,SBD
5742,69.0,transformador,SPIG S.A,SBD
5743,69.0,outros,SPIG S.A,CTG
5744,69.0,transformador,General Electric.,PCD
5745,69.0,transformador,General Electric.,PCD
5746,69.0,transformador,General Electric.,PCD
5747,69.0,transformador,General Electric.,PCD
5748,69.0,transformador,General Electric.,PLO
5749,69.0,transformador,General Electric.,PLO
5750,69.0,transformador,General Electric.,PLO
5751,69.0,transformador,General Electric.,PLO
5752,69.0,transformador,General Electric.,PLO
5753,69.0,transformador,General Electric.,PLO
5754,230.0,linha_de_transmissao,HITACHI,BNB
5755,230.0,transformador,HITACHI,BNB
5756,230.0,linha_de_transmissao,HITACHI,BNB
5757,69.0,linha_de_transmissao,LMB,BNB
5758,69.0,linha_de_transmissao,LMB,BNB
5759,69.0,linha_de_transmissao,LMB,BNB
5760,69.0,linha_de_transmissao,LMB,MLU
5761,69.0,linha_de_transmissao,LMB,GVM
5762,69.0,transformador,ALCACE,DMG
5763,69.0,transformador,ALCACE,FTZ
5764,69.0,transformador,ALCACE,FTZ
5765,69.0,transformador,ALCACE,FTZ
5766,69.0,transformador,ALCACE,FTZ
5767,69.0,transformador,ALCACE,SJI
5768,69.0,transformador,ALCACE,SJI
5769,69.0,transformador,ALCACE,SJI
5770,69.0,transformador,ALCACE,SJI
5771,69.0,outros,ALCACE,SJI
5772,69.0,outros,ALCACE,SJI
5773,69.0,transformador,ALCACE,PIC
5774,69.0,transformador,ALCACE,CTU
5775,69.0,linha_de_transmissao,BARRETO KELLER,BNB
5776,69.0,linha_de_transmissao,BARRETO KELLER,BNB
5777,69.0,outros,BARRETO KELLER,BNB
5778,69.0,outros,BARRETO KELLER,BNB
5779,69.0,linha_de_transmissao,BARRETO KELLER,ABX
5780,69.0,linha_de_transmissao,BARRETO KELLER,ABX
5781,69.0,linha_de_transmissao,BARRETO KELLER,ABX
5782,69.0,linha_de_transmissao,BARRETO KELLER,ABX
5783,69.0,linha_de_transmissao,SPIG S.A,BNB
5784,69.0,outros,SPIG S.A,MTT
5785,69.0,linha_de_transmissao,SPIG S.A,MTT
5786,69.0,linha_de_transmissao,SPIG S.A,CTG
5787,69.0,linha_de_transmissao,SPIG S.A,CTG
5788,69.0,linha_de_transmissao,SPIG S.A,PTU
5789,69.0,linha_de_transmissao,SPIG S.A,PTU
5790,69.0,linha_de_transmissao,SPIG S.A,PTU
5791,69.0,linha_de_transmissao,SPIG S.A,PTU
5792,230.0,capacitor,ASEA BROWN BOVERI,BNB
5793,230.0,capacitor,ASEA BROWN BOVERI,BNB
5794,230.0,capacitor,ASEA BROWN BOVERI,BNB
5795,230.0,capacitor,ASEA BROWN BOVERI,BNB
5796,230.0,capacitor,ASEA BROWN BOVERI,BNB
5797,230.0,capacitor,ASEA BROWN BOVERI,TSA
5798,230.0,capacitor,ASEA BROWN BOVERI,TSA
5799,230.0,capacitor,ASEA BROWN BOVERI,TSA
5800,230.0,capacitor,ASEA BROWN BOVERI,TSA
5801,230.0,capacitor,ASEA BROWN BOVERI,TSA
5802,230.0,capacitor,ASEA BROWN BOVERI,TSA
5803,69.0,outros,LMB,BNB
5804,69.0,linha_de_transmissao,LMB,CCD
5805,69.0,linha_de_transmissao,ALCACE,FTZ
5806,230.0,linha_de_transmissao,SPIG S.A,FTZ
5807,230.0,transformador,SPIG S.A,PTU
5808,230.0,transformador,SPIG S.A,PTU
5809,230.0,linha_de_transmissao,SPIG S.A,MSD
5810,230.0,linha_de_transmissao,SPIG S.A,MSD
5811,230.0,linha_de_transmissao,SPIG S.A,MSD
5812,69.0,linha_de_transmissao,ALCACE,FTZ
5813,69.0,transformador,ALCACE,PIC
5814,230.0,transformador,ALCACE,JCR
5815,230.0,linha_de_transmissao,ALCACE,JCR
5816,34.5,outros,SPIG S.A,FTZ
5817,34.5,outros,SPIG S.A,FTZ
5818,34.5,outros,SACHSENWERK,FTZ
5819,34.5,outros,SACHSENWERK,FTZ
5820,230.0,linha_de_transmissao,SPIG S.A,FTZ
5821,69.0,linha_de_transmissao,LORENZETTI,SBD
5822,69.0,linha_de_transmissao,LORENZETTI,SBD
5823,69.0,linha_de_transmissao,LORENZETTI,SBD
5824,69.0,linha_de_transmissao,ALCACE,SBD
5825,69.0,linha_de_transmissao,ALCACE,SBD
5826,69.0,linha_de_transmissao,ALCACE,SBD
5827,69.0,linha_de_transmissao,ALCACE,SBD
5828,69.0,linha_de_transmissao,ALCACE,SBD
5829,69.0,linha_de_transmissao,ALCACE,SBD
5830,69.0,outros,ALCACE,SBD
5831,69.0,outros,ALCACE,PRI
5832,69.0,outros,ALCACE,PRI
5833,69.0,outros,ALCACE,PRI
5834,69.0,linha_de_transmissao,ALCACE,PRI
5835,69.0,linha_de_transmissao,ALCACE,PRI
5836,69.0,linha_de_transmissao,ALCACE,PRI
5837,69.0,linha_de_transmissao,ALCACE,PRI
5838,69.0,linha_de_transmissao,ALCACE,PRI
5839,69.0,linha_de_transmissao,ALCACE,PRI
5840,69.0,linha_de_transmissao,ALCACE,PRI
5841,69.0,transformador,ALCACE,PRI
5842,69.0,transformador,ALCACE,PRI
5843,69.0,transformador,ALCACE,PRI
5844,69.0,transformador,ALCACE,PRI
5845,69.0,linha_de_transmissao,ALCACE,PRI
5846,69.0,transformador,LORENZETTI,SBD
5847,69.0,transformador,LORENZETTI,SBD
5848,69.0,transformador,LORENZETTI,JDM
5849,230.0,transformador,LAELC INDUSTR.COMERC.LTDA,SBT
5850,230.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,SBD
5851,230.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,SBD
5852,230.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,SBD
5853,230.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,SBD
5854,230.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,SBD
5855,230.0,linha_de_transmissao,LAELC INDUSTR.COMERC.LTDA,SBD
5856,69.0,linha_de_transmissao,H.K.PORTER,PRI
5857,69.0,linha_de_transmissao,H.K.PORTER,TSA
5858,69.0,linha_de_transmissao,H.K.PORTER,TSA
5859,69.0,linha_de_transmissao,H.K.PORTER,TSA
5860,69.0,linha_de_transmissao,H.K.PORTER,TSA
5861,69.0,linha_de_transmissao,H.K.PORTER,TSA
5862,69.0,linha_de_transmissao,H.K.PORTER,TSA
5863,69.0,linha_de_transmissao,H.K.PORTER,TSA
5864,69.0,linha_de_transmissao,H.K.PORTER,TSA
5865,69.0,linha_de_transmissao,H.K.PORTER,TSA
5866,69.0,linha_de_transmissao,H.K.PORTER,TSA
5867,69.0,linha_de_transmissao,H.K.PORTER,TSA
5868,69.0,linha_de_transmissao,H.K.PORTER,TSA
5869,69.0,outros,H.K.PORTER,TSA
5870,69.0,transformador,H.K.PORTER,TSA
5871,69.0,transformador,H.K.PORTER,TSA
5872,69.0,outros,H.K.PORTER,TSA
5873,69.0,outros,H.K.PORTER,TSA
5874,69.0,outros,H.K.PORTER,TSA
5875,69.0,linha_de_transmissao,H.K.PORTER,TSA
5876,69.0,transformador,H.K.PORTER,TSA
5877,69.0,linha_de_transmissao,H.K.PORTER,TSA
5878,69.0,linha_de_transmissao,H.K.PORTER,BES
5879,69.0,linha_de_transmissao,H.K.PORTER,BES
5880,69.0,linha_de_transmissao,H.K.PORTER,CTG
5881,500.0,capacitor,LAELC INDUSTR.COMERC.LTDA,SJI
5882,500.0,capacitor,LAELC INDUSTR.COMERC.LTDA,SJI
5883,500.0,capacitor,LAELC INDUSTR.COMERC.LTDA,SJI
5884,500.0,capacitor,LAELC INDUSTR.COMERC.LTDA,SJI
5885,500.0,capacitor,LAELC INDUSTR.COMERC.LTDA,SJI
5886,500.0,capacitor,LAELC INDUSTR.COMERC.LTDA,SJI
5887,69.0,linha_de_transmissao,LORENZETTI,TSA
5888,69.0,linha_de_transmissao,LORENZETTI,TSA
5889,69.0,linha_de_transmissao,LORENZETTI,TSA
5890,69.0,capacitor,SPIG S.A,TSA
5891,138.0,linha_de_transmissao,SIEMENS,PRI
5892,138.0,linha_de_transmissao,SIEMENS,PRI
5893,138.0,linha_de_transmissao,SIEMENS,PRI
5894,138.0,linha_de_transmissao,SIEMENS,BNO
5895,138.0,linha_de_transmissao,SIEMENS,BNO
5896,138.0,linha_de_transmissao,SIEMENS,BNO
5897,138.0,capacitor,SIEMENS,TFD
5898,138.0,capacitor,SIEMENS,TFD
5899,230.0,transformador,ALSTOM,BES
5900,230.0,outros,ALSTOM,BES
5901,230.0,outros,ALSTOM,BES
5902,230.0,outros,ALSTOM,BES
5903,230.0,linha_de_transmissao,ALSTOM,BES
5904,230.0,transformador,ALSTOM,BES
5905,230.0,linha_de_transmissao,ALSTOM,BES
5906,230.0,linha_de_transmissao,ALSTOM,BES
5907,230.0,linha_de_transmissao,ALSTOM,BES
5908,230.0,linha_de_transmissao,ALSTOM,BES
5909,230.0,linha_de_transmissao,ALSTOM,BES
5910,230.0,outros,ALSTOM,BES
5911,69.0,linha_de_transmissao,SIEMENS,SJI
5912,69.0,linha_de_transmissao,SIEMENS,SJI
5913,69.0,linha_de_transmissao,SIEMENS,SJI
5914,69.0,outros,ALCACE,PIC
5915,230.0,transformador,SPIG S.A,PRI
5916,230.0,transformador,SPIG S.A,PRI
5917,230.0,transformador,SPIG S.A,PTU
5918,69.0,outros,IAFA,BES
5919,69.0,linha_de_transmissao,HITACHI-LINE,BES
5920,69.0,linha_de_transmissao,HITACHI-LINE,BES
5921,69.0,outros,HITACHI-LINE,PRI
5922,230.0,transformador,BARRETO KELLER,BES
5923,230.0,transformador,HARVEY HUBBEL,BES
5924,230.0,transformador,HARVEY HUBBEL,PRI
5925,230.0,transformador,HARVEY HUBBEL,PRI
5926,230.0,reator,HARVEY HUBBEL,PIC
5927,230.0,reator,HARVEY HUBBEL,PIC
5928,69.0,transformador,CAMARGO CORREA EQUIP. S.A,CCD
5929,230.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,FTD
5930,230.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,FTD
5931,230.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,FTD
5932,230.0,outros,SEMP TOSHIBA INFORMATICA,FTD
5933,230.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,FTD
5934,230.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,FTD
5935,230.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,FTD
5936,230.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,BNO
5937,230.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,BNO
5938,230.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,FTD
5939,230.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,FTD
5940,230.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,FTD
5941,230.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,FTD
5942,230.0,outros,SEMP TOSHIBA INFORMATICA,FTD
5943,230.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,FTD
5944,230.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,FTD
5945,230.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,FTD
5946,230.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,FTD
5947,230.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,FTD
5948,230.0,linha_de_transmissao,SEMP TOSHIBA INFORMATICA,FTD
5949,500.0,linha_de_transmissao,ALSTOM,LGZ
5950,230.0,linha_de_transmissao,BARRETO KELLER,BNO
5951,230.0,linha_de_transmissao,BARRETO KELLER,BNO
5952,230.0,linha_de_transmissao,MAGRINI GALILEO,PAF
5953,230.0,linha_de_transmissao,MAGRINI GALILEO,PAF
5954,230.0,linha_de_transmissao,MAGRINI GALILEO,PAF
5955,230.0,linha_de_transmissao,MAGRINI GALILEO,PAF
5956,230.0,linha_de_transmissao,MAGRINI GALILEO,PAF
5957,230.0,linha_de_transmissao,MAGRINI GALILEO,PAF
5958,230.0,linha_de_transmissao,MAGRINI GALILEO,PAF
5959,230.0,linha_de_transmissao,MAGRINI GALILEO,PAF
5960,230.0,linha_de_transmissao,MAGRINI GALILEO,PAF
5961,230.0,linha_de_transmissao,MAGRINI GALILEO,PAF
5962,230.0,linha_de_transmissao,MAGRINI GALILEO,PAF
5963,230.0,linha_de_transmissao,MAGRINI GALILEO,PAF
5964,230.0,linha_de_transmissao,MAGRINI GALILEO,PAF
5965,230.0,linha_de_transmissao,MAGRINI GALILEO,PAF
5966,230.0,linha_de_transmissao,MAGRINI GALILEO,PAF
